Ministry,Dept Code,Dept Name,Division Name,Code 2,Code 3,Code 4,Description,2023-2024 Actual Expenditure,2024-2025 Budget Estimate,2024-2025 Revised Estimate,2025-2026 Budget Estimate,TYPE
PLANNING DEVELOPMENT AND SPECIAL INITIATIVES MINISTRY,FC21P09,"NO. 082.- PLANNING, DEVELOPMENT AND SPECIAL INITIATIVES DIVISION DEMANDS FOR GRANTS DEMAND NO. 082",PARLIAMENTARY AFFAIRS DIVISION,A09,,,Physical Assets,599474,300,260900,1860,Curnt_exp_on_rev_acct
PLANNING DEVELOPMENT AND SPECIAL INITIATIVES MINISTRY,FC21P09,"NO. 082.- PLANNING, DEVELOPMENT AND SPECIAL INITIATIVES DIVISION DEMANDS FOR GRANTS DEMAND NO. 082",PARLIAMENTARY AFFAIRS DIVISION,A13,,,Repairs and Maintenance,140032,179328,177024,236563,Curnt_exp_on_rev_acct
POVERTY ALLEVIATION AND SOCIAL SAFETY MINISTRY,FC21P40,NO. 083.- POVERTY ALLEVIATION AND SOCIAL SAFETY DIVISION DEMANDS FOR GRANTS DEMAND NO. 083,POVERTY ALLEVIATION AND SOCIAL SAFETY DIVISION,A01,,,Employees Related Expenses,159657,168037,168037,174758,Curnt_exp_on_rev_acct
POVERTY ALLEVIATION AND SOCIAL SAFETY MINISTRY,FC21P40,NO. 083.- POVERTY ALLEVIATION AND SOCIAL SAFETY DIVISION DEMANDS FOR GRANTS DEMAND NO. 083,POVERTY ALLEVIATION AND SOCIAL SAFETY DIVISION,A01,A011,,Pay,74777,66717,66717,65783,Curnt_exp_on_rev_acct
POVERTY ALLEVIATION AND SOCIAL SAFETY MINISTRY,FC21P40,NO. 083.- POVERTY ALLEVIATION AND SOCIAL SAFETY DIVISION DEMANDS FOR GRANTS DEMAND NO. 083,POVERTY ALLEVIATION AND SOCIAL SAFETY DIVISION,A01,A011,A011-1,Pay of Officers,-42338,-38178,-38178,-36008,Curnt_exp_on_rev_acct
POVERTY ALLEVIATION AND SOCIAL SAFETY MINISTRY,FC21P40,NO. 083.- POVERTY ALLEVIATION AND SOCIAL SAFETY DIVISION DEMANDS FOR GRANTS DEMAND NO. 083,POVERTY ALLEVIATION AND SOCIAL SAFETY DIVISION,A01,A011,A011-2,Pay of Other Staff,-32439,-28539,-28539,-29775,Curnt_exp_on_rev_acct
POVERTY ALLEVIATION AND SOCIAL SAFETY MINISTRY,FC21P40,NO. 083.- POVERTY ALLEVIATION AND SOCIAL SAFETY DIVISION DEMANDS FOR GRANTS DEMAND NO. 083,POVERTY ALLEVIATION AND SOCIAL SAFETY DIVISION,A01,A012,,Allowances,84880,101320,101320,108975,Curnt_exp_on_rev_acct
POVERTY ALLEVIATION AND SOCIAL SAFETY MINISTRY,FC21P40,NO. 083.- POVERTY ALLEVIATION AND SOCIAL SAFETY DIVISION DEMANDS FOR GRANTS DEMAND NO. 083,POVERTY ALLEVIATION AND SOCIAL SAFETY DIVISION,A01,A012,A012-1,Regular Allowances,-76833,-91932,-91932,-97236,Curnt_exp_on_rev_acct
POVERTY ALLEVIATION AND SOCIAL SAFETY MINISTRY,FC21P40,NO. 083.- POVERTY ALLEVIATION AND SOCIAL SAFETY DIVISION DEMANDS FOR GRANTS DEMAND NO. 083,POVERTY ALLEVIATION AND SOCIAL SAFETY DIVISION,A01,A012,A012-2,Other Allowances (Excluding TA),-8047,-9388,-9388,-11739,Curnt_exp_on_rev_acct
POVERTY ALLEVIATION AND SOCIAL SAFETY MINISTRY,FC21P40,NO. 083.- POVERTY ALLEVIATION AND SOCIAL SAFETY DIVISION DEMANDS FOR GRANTS DEMAND NO. 083,POVERTY ALLEVIATION AND SOCIAL SAFETY DIVISION,A03,,,Operating Expenses,93867,96456,96456,106340,Curnt_exp_on_rev_acct
POVERTY ALLEVIATION AND SOCIAL SAFETY MINISTRY,FC21P40,NO. 083.- POVERTY ALLEVIATION AND SOCIAL SAFETY DIVISION DEMANDS FOR GRANTS DEMAND NO. 083,POVERTY ALLEVIATION AND SOCIAL SAFETY DIVISION,A04,,,Employees Retirement Benefits,7029,10086,10086,5152,Curnt_exp_on_rev_acct
POVERTY ALLEVIATION AND SOCIAL SAFETY MINISTRY,FC21P40,NO. 083.- POVERTY ALLEVIATION AND SOCIAL SAFETY DIVISION DEMANDS FOR GRANTS DEMAND NO. 083,POVERTY ALLEVIATION AND SOCIAL SAFETY DIVISION,A05,,,"Grants, Subsidies and Write off Loans",1497399,4898500,3255500,9939500,Curnt_exp_on_rev_acct
POVERTY ALLEVIATION AND SOCIAL SAFETY MINISTRY,FC21P40,NO. 083.- POVERTY ALLEVIATION AND SOCIAL SAFETY DIVISION DEMANDS FOR GRANTS DEMAND NO. 083,POVERTY ALLEVIATION AND SOCIAL SAFETY DIVISION,A09,,,Physical Assets,600,600,200,,Curnt_exp_on_rev_acct
POVERTY ALLEVIATION AND SOCIAL SAFETY MINISTRY,FC21P40,NO. 083.- POVERTY ALLEVIATION AND SOCIAL SAFETY DIVISION DEMANDS FOR GRANTS DEMAND NO. 083,POVERTY ALLEVIATION AND SOCIAL SAFETY DIVISION,A13,,,Repairs and Maintenance,2934,5115,5115,6500,Curnt_exp_on_rev_acct
POVERTY ALLEVIATION AND SOCIAL SAFETY MINISTRY,FC21B20,NO. 084.- BENAZIR INCOME SUPPORT PROGRAME (BISP) DEMANDS FOR GRANTS DEMAND NO. 084,POVERTY ALLEVIATION AND SOCIAL SAFETY DIVISION,A01,,,Employees Related Expenses,4623583,5645920,5645920,5871757,Curnt_exp_on_rev_acct
POVERTY ALLEVIATION AND SOCIAL SAFETY MINISTRY,FC21B20,NO. 084.- BENAZIR INCOME SUPPORT PROGRAME (BISP) DEMANDS FOR GRANTS DEMAND NO. 084,POVERTY ALLEVIATION AND SOCIAL SAFETY DIVISION,A01,A011,,Pay,1238395,1294006,1314006,1469909,Curnt_exp_on_rev_acct
POVERTY ALLEVIATION AND SOCIAL SAFETY MINISTRY,FC21B20,NO. 084.- BENAZIR INCOME SUPPORT PROGRAME (BISP) DEMANDS FOR GRANTS DEMAND NO. 084,POVERTY ALLEVIATION AND SOCIAL SAFETY DIVISION,A01,A011,A011-1,Pay of Officers,-999698,-1046696,-1046696,-1188980,Curnt_exp_on_rev_acct
POVERTY ALLEVIATION AND SOCIAL SAFETY MINISTRY,FC21B20,NO. 084.- BENAZIR INCOME SUPPORT PROGRAME (BISP) DEMANDS FOR GRANTS DEMAND NO. 084,POVERTY ALLEVIATION AND SOCIAL SAFETY DIVISION,A01,A011,A011-2,Pay of Other Staff,-238697,-247310,-267310,-280929,Curnt_exp_on_rev_acct
POVERTY ALLEVIATION AND SOCIAL SAFETY MINISTRY,FC21B20,NO. 084.- BENAZIR INCOME SUPPORT PROGRAME (BISP) DEMANDS FOR GRANTS DEMAND NO. 084,POVERTY ALLEVIATION AND SOCIAL SAFETY DIVISION,A01,A012,,Allowances,3385188,4351914,4331914,4401848,Curnt_exp_on_rev_acct
POVERTY ALLEVIATION AND SOCIAL SAFETY MINISTRY,FC21B20,NO. 084.- BENAZIR INCOME SUPPORT PROGRAME (BISP) DEMANDS FOR GRANTS DEMAND NO. 084,POVERTY ALLEVIATION AND SOCIAL SAFETY DIVISION,A01,A012,A012-1,Regular Allowances,-2743650,-3538374,-3658374,-3477402,Curnt_exp_on_rev_acct
POVERTY ALLEVIATION AND SOCIAL SAFETY MINISTRY,FC21B20,NO. 084.- BENAZIR INCOME SUPPORT PROGRAME (BISP) DEMANDS FOR GRANTS DEMAND NO. 084,POVERTY ALLEVIATION AND SOCIAL SAFETY DIVISION,A01,A012,A012-2,Other Allowances (Excluding TA),-641538,-813540,-673540,-924446,Curnt_exp_on_rev_acct
POVERTY ALLEVIATION AND SOCIAL SAFETY MINISTRY,FC21B20,NO. 084.- BENAZIR INCOME SUPPORT PROGRAME (BISP) DEMANDS FOR GRANTS DEMAND NO. 084,POVERTY ALLEVIATION AND SOCIAL SAFETY DIVISION,A03,,,Operating Expenses,466454674,593072325,593072325,716618054,Curnt_exp_on_rev_acct
POVERTY ALLEVIATION AND SOCIAL SAFETY MINISTRY,FC21B10,NO. 085.- PAKISTAN BAIT- UL -MAL DEMANDS FOR GRANTS DEMAND NO. 085,POVERTY ALLEVIATION AND SOCIAL SAFETY DIVISION,A01,,,Employees Related Expenses,3196551,3631360,3903618,3776614,Curnt_exp_on_rev_acct
POVERTY ALLEVIATION AND SOCIAL SAFETY MINISTRY,FC21B10,NO. 085.- PAKISTAN BAIT- UL -MAL DEMANDS FOR GRANTS DEMAND NO. 085,POVERTY ALLEVIATION AND SOCIAL SAFETY DIVISION,A01,A011,,Pay,1242669,1200586,1295876,1213296,Curnt_exp_on_rev_acct
POVERTY ALLEVIATION AND SOCIAL SAFETY MINISTRY,FC21B10,NO. 085.- PAKISTAN BAIT- UL -MAL DEMANDS FOR GRANTS DEMAND NO. 085,POVERTY ALLEVIATION AND SOCIAL SAFETY DIVISION,A01,A011,A011-1,Pay of Officers,-556716,-540586,-581424,-546033,Curnt_exp_on_rev_acct
POVERTY ALLEVIATION AND SOCIAL SAFETY MINISTRY,FC21B10,NO. 085.- PAKISTAN BAIT- UL -MAL DEMANDS FOR GRANTS DEMAND NO. 085,POVERTY ALLEVIATION AND SOCIAL SAFETY DIVISION,A01,A011,A011-2,Pay of Other Staff,-685953,-660000,-714452,-667263,Curnt_exp_on_rev_acct
POVERTY ALLEVIATION AND SOCIAL SAFETY MINISTRY,FC21B10,NO. 085.- PAKISTAN BAIT- UL -MAL DEMANDS FOR GRANTS DEMAND NO. 085,POVERTY ALLEVIATION AND SOCIAL SAFETY DIVISION,A01,A012,,Allowances,1953882,2430774,2607742,2563318,Curnt_exp_on_rev_acct
POVERTY ALLEVIATION AND SOCIAL SAFETY MINISTRY,FC21B10,NO. 085.- PAKISTAN BAIT- UL -MAL DEMANDS FOR GRANTS DEMAND NO. 085,POVERTY ALLEVIATION AND SOCIAL SAFETY DIVISION,A01,A012,A012-1,Regular Allowances,-1725509,-2102774,-2279742,-2231687,Curnt_exp_on_rev_acct
POVERTY ALLEVIATION AND SOCIAL SAFETY MINISTRY,FC21B10,NO. 085.- PAKISTAN BAIT- UL -MAL DEMANDS FOR GRANTS DEMAND NO. 085,POVERTY ALLEVIATION AND SOCIAL SAFETY DIVISION,A01,A012,A012-2,Other Allowances (Excluding TA),-228373,-328000,-328000,-331631,Curnt_exp_on_rev_acct
POVERTY ALLEVIATION AND SOCIAL SAFETY MINISTRY,FC21B10,NO. 085.- PAKISTAN BAIT- UL -MAL DEMANDS FOR GRANTS DEMAND NO. 085,POVERTY ALLEVIATION AND SOCIAL SAFETY DIVISION,A03,,,Operating Expenses,248896,377168,377168,425554,Curnt_exp_on_rev_acct
POVERTY ALLEVIATION AND SOCIAL SAFETY MINISTRY,FC21B10,NO. 085.- PAKISTAN BAIT- UL -MAL DEMANDS FOR GRANTS DEMAND NO. 085,POVERTY ALLEVIATION AND SOCIAL SAFETY DIVISION,A05,,,"Grants, Subsidies and Write off Loans",4228965,10000000,9727742,10000000,Curnt_exp_on_rev_acct
PRIVATIZATION MINISTRY,FC21P30,NO. 086.- PRIVATIZATION DIVISION DEMANDS FOR GRANTS DEMAND NO. 086,PRIVATIZATION DIVISION,A01,,,Employees Related Expenses,213324,233175,219795,261129,Curnt_exp_on_rev_acct
PRIVATIZATION MINISTRY,FC21P30,NO. 086.- PRIVATIZATION DIVISION DEMANDS FOR GRANTS DEMAND NO. 086,PRIVATIZATION DIVISION,A01,A011,,Pay,96460,98364,90493,110604,Curnt_exp_on_rev_acct
PRIVATIZATION MINISTRY,FC21P30,NO. 086.- PRIVATIZATION DIVISION DEMANDS FOR GRANTS DEMAND NO. 086,PRIVATIZATION DIVISION,A01,A011,A011-1,Pay of Officers,-54746,-51723,-47593,-61100,Curnt_exp_on_rev_acct
PRIVATIZATION MINISTRY,FC21P30,NO. 086.- PRIVATIZATION DIVISION DEMANDS FOR GRANTS DEMAND NO. 086,PRIVATIZATION DIVISION,A01,A011,A011-2,Pay of Other Staff,-41714,-46641,-42900,-49504,Curnt_exp_on_rev_acct
PRIVATIZATION MINISTRY,FC21P30,NO. 086.- PRIVATIZATION DIVISION DEMANDS FOR GRANTS DEMAND NO. 086,PRIVATIZATION DIVISION,A01,A012,,Allowances,116864,134811,129302,150525,Curnt_exp_on_rev_acct
PRIVATIZATION MINISTRY,FC21P30,NO. 086.- PRIVATIZATION DIVISION DEMANDS FOR GRANTS DEMAND NO. 086,PRIVATIZATION DIVISION,A01,A012,A012-1,Regular Allowances,-113104,-125638,-120017,-140387,Curnt_exp_on_rev_acct
PRIVATIZATION MINISTRY,FC21P30,NO. 086.- PRIVATIZATION DIVISION DEMANDS FOR GRANTS DEMAND NO. 086,PRIVATIZATION DIVISION,A01,A012,A012-2,Other Allowances (Excluding TA),-3760,-9173,-9285,-10138,Curnt_exp_on_rev_acct
PRIVATIZATION MINISTRY,FC21P30,NO. 086.- PRIVATIZATION DIVISION DEMANDS FOR GRANTS DEMAND NO. 086,PRIVATIZATION DIVISION,A03,,,Operating Expenses,82722,107934,102000,92330,Curnt_exp_on_rev_acct
PRIVATIZATION MINISTRY,FC21P30,NO. 086.- PRIVATIZATION DIVISION DEMANDS FOR GRANTS DEMAND NO. 086,PRIVATIZATION DIVISION,A04,,,Employees Retirement Benefits,1849,2460,7048,5000,Curnt_exp_on_rev_acct
PRIVATIZATION MINISTRY,FC21P30,NO. 086.- PRIVATIZATION DIVISION DEMANDS FOR GRANTS DEMAND NO. 086,PRIVATIZATION DIVISION,A05,,,"Grants, Subsidies and Write off Loans",4474,9600,3401,10500,Curnt_exp_on_rev_acct
PRIVATIZATION MINISTRY,FC21P30,NO. 086.- PRIVATIZATION DIVISION DEMANDS FOR GRANTS DEMAND NO. 086,PRIVATIZATION DIVISION,A09,,,Physical Assets,5652,,,,Curnt_exp_on_rev_acct
PRIVATIZATION MINISTRY,FC21P30,NO. 086.- PRIVATIZATION DIVISION DEMANDS FOR GRANTS DEMAND NO. 086,PRIVATIZATION DIVISION,A13,,,Repairs and Maintenance,1774,2550,1694,4616,Curnt_exp_on_rev_acct
RAILWAYS MINISTRY,FC21P11,NO. 087.- RAILWAYS DIVISION DEMANDS FOR GRANTS DEMAND NO. 087,RAILWAYS DIVISION,A01,,,Employees Related Expenses,327327,341670,341674,355336,Curnt_exp_on_rev_acct
RAILWAYS MINISTRY,FC21P11,NO. 087.- RAILWAYS DIVISION DEMANDS FOR GRANTS DEMAND NO. 087,RAILWAYS DIVISION,A01,A011,,Pay,151441,159611,147194,145127,Curnt_exp_on_rev_acct
RAILWAYS MINISTRY,FC21P11,NO. 087.- RAILWAYS DIVISION DEMANDS FOR GRANTS DEMAND NO. 087,RAILWAYS DIVISION,A01,A011,A011-1,Pay of Officers,-102413,-109301,-95641,-101063,Curnt_exp_on_rev_acct
RAILWAYS MINISTRY,FC21P11,NO. 087.- RAILWAYS DIVISION DEMANDS FOR GRANTS DEMAND NO. 087,RAILWAYS DIVISION,A01,A011,A011-2,Pay of Other Staff,-49028,-50310,-51553,-44064,Curnt_exp_on_rev_acct
RAILWAYS MINISTRY,FC21P11,NO. 087.- RAILWAYS DIVISION DEMANDS FOR GRANTS DEMAND NO. 087,RAILWAYS DIVISION,A01,A012,,Allowances,175886,182059,194480,210209,Curnt_exp_on_rev_acct
RAILWAYS MINISTRY,FC21P11,NO. 087.- RAILWAYS DIVISION DEMANDS FOR GRANTS DEMAND NO. 087,RAILWAYS DIVISION,A01,A012,A012-1,Regular Allowances,-166592,-169613,-182034,-191636,Curnt_exp_on_rev_acct
RAILWAYS MINISTRY,FC21P11,NO. 087.- RAILWAYS DIVISION DEMANDS FOR GRANTS DEMAND NO. 087,RAILWAYS DIVISION,A01,A012,A012-2,Other Allowances (Excluding TA),-9294,-12446,-12446,-18573,Curnt_exp_on_rev_acct
RAILWAYS MINISTRY,FC21P11,NO. 087.- RAILWAYS DIVISION DEMANDS FOR GRANTS DEMAND NO. 087,RAILWAYS DIVISION,A03,,,Operating Expenses,40804,66737,68527,71096,Curnt_exp_on_rev_acct
RAILWAYS MINISTRY,FC21P11,NO. 087.- RAILWAYS DIVISION DEMANDS FOR GRANTS DEMAND NO. 087,RAILWAYS DIVISION,A04,,,Employees Retirement Benefits,15141,15645,16405,9600,Curnt_exp_on_rev_acct
RAILWAYS MINISTRY,FC21P11,NO. 087.- RAILWAYS DIVISION DEMANDS FOR GRANTS DEMAND NO. 087,RAILWAYS DIVISION,A05,,,"Grants, Subsidies and Write off Loans",57009400,64014000,64006200,70010100,Curnt_exp_on_rev_acct
RAILWAYS MINISTRY,FC21P11,NO. 087.- RAILWAYS DIVISION DEMANDS FOR GRANTS DEMAND NO. 087,RAILWAYS DIVISION,A06,,,Transfers,100,,,,Curnt_exp_on_rev_acct
RAILWAYS MINISTRY,FC21P11,NO. 087.- RAILWAYS DIVISION DEMANDS FOR GRANTS DEMAND NO. 087,RAILWAYS DIVISION,A09,,,Physical Assets,1100,1100,,,Curnt_exp_on_rev_acct
RAILWAYS MINISTRY,FC21P11,NO. 087.- RAILWAYS DIVISION DEMANDS FOR GRANTS DEMAND NO. 087,RAILWAYS DIVISION,A13,,,Repairs and Maintenance,250,5500,11600,,Curnt_exp_on_rev_acct
RELIGIOUS AFFAIRS AND INTER-FAITH HARMONY MINISTRY,FC21M17,NO. 088.- RELIGIOUS AFFAIRS AND INTER-FAITH HARMONY DIVISION DEMANDS FOR GRANTS DEMAND NO. 088,RAILWAYS DIVISION,A01,,,Employees Related Expenses,889174,1026197,961119,1067244,Curnt_exp_on_rev_acct
RELIGIOUS AFFAIRS AND INTER-FAITH HARMONY MINISTRY,FC21M17,NO. 088.- RELIGIOUS AFFAIRS AND INTER-FAITH HARMONY DIVISION DEMANDS FOR GRANTS DEMAND NO. 088,RAILWAYS DIVISION,A01,A011,,Pay,385603,417042,391159,429037,Curnt_exp_on_rev_acct
RELIGIOUS AFFAIRS AND INTER-FAITH HARMONY MINISTRY,FC21M17,NO. 088.- RELIGIOUS AFFAIRS AND INTER-FAITH HARMONY DIVISION DEMANDS FOR GRANTS DEMAND NO. 088,RAILWAYS DIVISION,A01,A011,A011-1,Pay of Officers,-167133,-187385,-174326,-179880,Curnt_exp_on_rev_acct
RELIGIOUS AFFAIRS AND INTER-FAITH HARMONY MINISTRY,FC21M17,NO. 088.- RELIGIOUS AFFAIRS AND INTER-FAITH HARMONY DIVISION DEMANDS FOR GRANTS DEMAND NO. 088,RAILWAYS DIVISION,A01,A011,A011-2,Pay of Other Staff,-218470,-229657,-216833,-249157,Curnt_exp_on_rev_acct
RELIGIOUS AFFAIRS AND INTER-FAITH HARMONY MINISTRY,FC21M17,NO. 088.- RELIGIOUS AFFAIRS AND INTER-FAITH HARMONY DIVISION DEMANDS FOR GRANTS DEMAND NO. 088,RAILWAYS DIVISION,A01,A012,,Allowances,503571,609155,569960,638207,Curnt_exp_on_rev_acct
RELIGIOUS AFFAIRS AND INTER-FAITH HARMONY MINISTRY,FC21M17,NO. 088.- RELIGIOUS AFFAIRS AND INTER-FAITH HARMONY DIVISION DEMANDS FOR GRANTS DEMAND NO. 088,RAILWAYS DIVISION,A01,A012,A012-1,Regular Allowances,-441510,-534737,-502474,-562624,Curnt_exp_on_rev_acct
RELIGIOUS AFFAIRS AND INTER-FAITH HARMONY MINISTRY,FC21M17,NO. 088.- RELIGIOUS AFFAIRS AND INTER-FAITH HARMONY DIVISION DEMANDS FOR GRANTS DEMAND NO. 088,RAILWAYS DIVISION,A01,A012,A012-2,Other Allowances (Excluding TA),-62061,-74418,-67486,-75583,Curnt_exp_on_rev_acct
RELIGIOUS AFFAIRS AND INTER-FAITH HARMONY MINISTRY,FC21M17,NO. 088.- RELIGIOUS AFFAIRS AND INTER-FAITH HARMONY DIVISION DEMANDS FOR GRANTS DEMAND NO. 088,RAILWAYS DIVISION,A03,,,Operating Expenses,593303,728960,694903,759293,Curnt_exp_on_rev_acct
RELIGIOUS AFFAIRS AND INTER-FAITH HARMONY MINISTRY,FC21M17,NO. 088.- RELIGIOUS AFFAIRS AND INTER-FAITH HARMONY DIVISION DEMANDS FOR GRANTS DEMAND NO. 088,RAILWAYS DIVISION,A04,,,Employees Retirement Benefits,23739,26411,27709,41160,Curnt_exp_on_rev_acct
RELIGIOUS AFFAIRS AND INTER-FAITH HARMONY MINISTRY,FC21M17,NO. 088.- RELIGIOUS AFFAIRS AND INTER-FAITH HARMONY DIVISION DEMANDS FOR GRANTS DEMAND NO. 088,RAILWAYS DIVISION,A05,,,"Grants, Subsidies and Write off Loans",29941,84397,62840,62545,Curnt_exp_on_rev_acct
RELIGIOUS AFFAIRS AND INTER-FAITH HARMONY MINISTRY,FC21M17,NO. 088.- RELIGIOUS AFFAIRS AND INTER-FAITH HARMONY DIVISION DEMANDS FOR GRANTS DEMAND NO. 088,RAILWAYS DIVISION,A06,,,Transfers,49908,60000,60000,40000,Curnt_exp_on_rev_acct
RELIGIOUS AFFAIRS AND INTER-FAITH HARMONY MINISTRY,FC21M17,NO. 088.- RELIGIOUS AFFAIRS AND INTER-FAITH HARMONY DIVISION DEMANDS FOR GRANTS DEMAND NO. 088,RAILWAYS DIVISION,A09,,,Physical Assets,14847,10000,,,Curnt_exp_on_rev_acct
RELIGIOUS AFFAIRS AND INTER-FAITH HARMONY MINISTRY,FC21M17,NO. 088.- RELIGIOUS AFFAIRS AND INTER-FAITH HARMONY DIVISION DEMANDS FOR GRANTS DEMAND NO. 088,RAILWAYS DIVISION,A13,,,Repairs and Maintenance,27248,30131,42642,32661,Curnt_exp_on_rev_acct
SCIENCE AND TECHNOLOGY MINISTRY,FC21M18,NO. 089.- SCIENCE AND TECHNOLOGY DIVISION DEMANDS FOR GRANTS DEMAND NO. 089,SCIENCE AND TECHNOLOGY DIVISION,A01,,,Employees Related Expenses,10680786,11517904,12356650,11978620,Curnt_exp_on_rev_acct
SCIENCE AND TECHNOLOGY MINISTRY,FC21M18,NO. 089.- SCIENCE AND TECHNOLOGY DIVISION DEMANDS FOR GRANTS DEMAND NO. 089,SCIENCE AND TECHNOLOGY DIVISION,A01,A011,,Pay,4804813,5161905,5151437,4899359,Curnt_exp_on_rev_acct
SCIENCE AND TECHNOLOGY MINISTRY,FC21M18,NO. 089.- SCIENCE AND TECHNOLOGY DIVISION DEMANDS FOR GRANTS DEMAND NO. 089,SCIENCE AND TECHNOLOGY DIVISION,A01,A011,A011-1,Pay of Officers,-2899128,-3332498,-3338473,-2733463,Curnt_exp_on_rev_acct
SCIENCE AND TECHNOLOGY MINISTRY,FC21M18,NO. 089.- SCIENCE AND TECHNOLOGY DIVISION DEMANDS FOR GRANTS DEMAND NO. 089,SCIENCE AND TECHNOLOGY DIVISION,A01,A011,A011-2,Pay of Other Staff,-1905685,-1829407,-1812964,-2165896,Curnt_exp_on_rev_acct
SCIENCE AND TECHNOLOGY MINISTRY,FC21M18,NO. 089.- SCIENCE AND TECHNOLOGY DIVISION DEMANDS FOR GRANTS DEMAND NO. 089,SCIENCE AND TECHNOLOGY DIVISION,A01,A012,,Allowances,5875973,6355999,7205213,7079261,Curnt_exp_on_rev_acct
SCIENCE AND TECHNOLOGY MINISTRY,FC21M18,NO. 089.- SCIENCE AND TECHNOLOGY DIVISION DEMANDS FOR GRANTS DEMAND NO. 089,SCIENCE AND TECHNOLOGY DIVISION,A01,A012,A012-1,Regular Allowances,-3193465,-3466345,-4021916,-4619896,Curnt_exp_on_rev_acct
SCIENCE AND TECHNOLOGY MINISTRY,FC21M18,NO. 089.- SCIENCE AND TECHNOLOGY DIVISION DEMANDS FOR GRANTS DEMAND NO. 089,SCIENCE AND TECHNOLOGY DIVISION,A01,A012,A012-2,Other Allowances (Excluding TA),-2682508,-2889654,-3183297,-2459365,Curnt_exp_on_rev_acct
SCIENCE AND TECHNOLOGY MINISTRY,FC21M18,NO. 089.- SCIENCE AND TECHNOLOGY DIVISION DEMANDS FOR GRANTS DEMAND NO. 089,SCIENCE AND TECHNOLOGY DIVISION,A02,,,Project Pre-Investment Analysis,170000,600000,,,Curnt_exp_on_rev_acct
SCIENCE AND TECHNOLOGY MINISTRY,FC21M18,NO. 089.- SCIENCE AND TECHNOLOGY DIVISION DEMANDS FOR GRANTS DEMAND NO. 089,SCIENCE AND TECHNOLOGY DIVISION,A03,,,Operating Expenses,2040172,2563046,1916755,2305351,Curnt_exp_on_rev_acct
SCIENCE AND TECHNOLOGY MINISTRY,FC21M18,NO. 089.- SCIENCE AND TECHNOLOGY DIVISION DEMANDS FOR GRANTS DEMAND NO. 089,SCIENCE AND TECHNOLOGY DIVISION,A04,,,Employees Retirement Benefits,6783,18551,15179,22353,Curnt_exp_on_rev_acct
SCIENCE AND TECHNOLOGY MINISTRY,FC21M18,NO. 089.- SCIENCE AND TECHNOLOGY DIVISION DEMANDS FOR GRANTS DEMAND NO. 089,SCIENCE AND TECHNOLOGY DIVISION,A05,,,"Grants, Subsidies and Write off Loans",9495,28732,14042,29090,Curnt_exp_on_rev_acct
SCIENCE AND TECHNOLOGY MINISTRY,FC21M18,NO. 089.- SCIENCE AND TECHNOLOGY DIVISION DEMANDS FOR GRANTS DEMAND NO. 089,SCIENCE AND TECHNOLOGY DIVISION,A06,,,Transfers,14805,44225,44225,33135,Curnt_exp_on_rev_acct
SCIENCE AND TECHNOLOGY MINISTRY,FC21M18,NO. 089.- SCIENCE AND TECHNOLOGY DIVISION DEMANDS FOR GRANTS DEMAND NO. 089,SCIENCE AND TECHNOLOGY DIVISION,A09,,,Physical Assets,248,22000,12400,20500,Curnt_exp_on_rev_acct
SCIENCE AND TECHNOLOGY MINISTRY,FC21M18,NO. 089.- SCIENCE AND TECHNOLOGY DIVISION DEMANDS FOR GRANTS DEMAND NO. 089,SCIENCE AND TECHNOLOGY DIVISION,A13,,,Repairs and Maintenance,16416,46614,51823,23780,Curnt_exp_on_rev_acct
STATES AND FRONTIER REGIONS MINISTRY,FC21S21,STATES AND FRONTIER REGIONS DIVISION DEMANDS FOR GRANTS DEMAND NO. ---,STATES AND FRONTIER REGIONS DIVISION,A01,,,Employees Related Expenses,662965,781142,765635,,Curnt_exp_on_rev_acct
STATES AND FRONTIER REGIONS MINISTRY,FC21S21,STATES AND FRONTIER REGIONS DIVISION DEMANDS FOR GRANTS DEMAND NO. ---,STATES AND FRONTIER REGIONS DIVISION,A01,A011,,Pay,309537,307668,307668,,Curnt_exp_on_rev_acct
STATES AND FRONTIER REGIONS MINISTRY,FC21S21,STATES AND FRONTIER REGIONS DIVISION DEMANDS FOR GRANTS DEMAND NO. ---,STATES AND FRONTIER REGIONS DIVISION,A01,A011,A011-1,Pay of Officers,-92787,-104234,-104234,,Curnt_exp_on_rev_acct
STATES AND FRONTIER REGIONS MINISTRY,FC21S21,STATES AND FRONTIER REGIONS DIVISION DEMANDS FOR GRANTS DEMAND NO. ---,STATES AND FRONTIER REGIONS DIVISION,A01,A011,A011-2,Pay of Other Staff,-216750,-203434,-203434,,Curnt_exp_on_rev_acct
STATES AND FRONTIER REGIONS MINISTRY,FC21S21,STATES AND FRONTIER REGIONS DIVISION DEMANDS FOR GRANTS DEMAND NO. ---,STATES AND FRONTIER REGIONS DIVISION,A01,A012,,Allowances,353428,473474,457967,,Curnt_exp_on_rev_acct
STATES AND FRONTIER REGIONS MINISTRY,FC21S21,STATES AND FRONTIER REGIONS DIVISION DEMANDS FOR GRANTS DEMAND NO. ---,STATES AND FRONTIER REGIONS DIVISION,A01,A012,A012-1,Regular Allowances,-302546,-390046,-389046,,Curnt_exp_on_rev_acct
